ps_unique_id|customer_nbr|group_nbr|idn_indicator|subgroup_nbr|account_nbr|file_id|clm_ln_type_cd|non_prfrrd_srv_cd|plsp_prod_cd|product_ln_cd|classification_cd|bnft_pkg_id|plan_id|benefit_tier_cd|fund_ctg_cd|src_subscriber_id|emp_last_nm|emp_first_nm|emp_gender|subscriber_brth_dt|subs_zip_cd|subs_st_postal_cd|coverage_type_cd|ssn_nbr|member_id|src_clm_mbr_id|mem_last_nm|mem_first_nm|mem_gender|mbr_rtp_type_cd|birth_dt|src_clm_id|acas_src_claim_line_id|acas_prev_clm_seg_id|derived_tcn_nbr|src_claim_line_id|claim_line_id|ntwk_srv_area_id|paid_prvdr_nsa_id|srv_capacity_cd|pcp_tax_id_format_cd|pcp_tax_id_nbr|pcp_print_nm|svc_pvdr_tax_id_format_cd|svc_pvdr_tax_id_nbr|srv_prvdr_id|srv_prvdr_print_nm|srv_prvdr_address_line_1_txt|srv_prvdr_address_line_2_txt|srv_prvdr_city_nm|srv_prvdr_state_postal_cd|srv_prvdr_zip_cd|srv_prvdr_provider_type_cd|srv_prvdr_specialty_cd|payee_cd|paid_prvdr_par_cd|received_dt|adjn_dt|srv_start_dt|srv_stop_dt|paid_dt_for_file_id_03_else_adjn_dt_for_other_file_id|filler1|filler2|filler3|mdc_cd|drg_cd|prcdr_cd|prcdr_modifier_cd_1|prcdr_type_cd|icd10_indicator|med_cost_subctg_cd|prcdr_group_nbr|type_srv_cd|srv_benefit_cd|tooth_1_nbr|plc_srv_cd|dschrg_status_cd|revenue_cd|hcfa_bill_type_cd|unit_cnt|src_unit_cnt|src_billed_amt|billed_amt|not_covered_amt_1|not_covered_amt_2|not_covered_amt_3|clm_ln_msg_cd_1|clm_ln_msg_cd_2|clm_ln_msg_cd_3|covered_amt|allowed_amt|filler_space|srv_copay_amt|src_srv_copay_amt|deductible_amt|coinsurance_amt|src_coins_amt|bnft_payable_amt|paid_amt|cob_paid_amt|ahf_bfd_amt|ahf_paid_amt|negot_savings_amt|r_c_savings_amt|cob_savings_amt|src_cob_svngs_amt|pri_payer_cvg_cd|cob_type_cd|cob_cd|prcdr_cd_ndc|acas_member_cumb_id|clm_ln_status_cd|src_member_id|reversal_cd|admit_cnt|admin_savings_amt|adj_prvdr_dsgnn_cd|aex_plan_dsgntn_cd|aex_benefit_tier_cd|aex_prvdr_spctg_cd|prod_distnctn_cd|billed_eligible_amt|spclty_ctg_cls_cd|poa_cd_1|poa_cd_2|poa_cd_3|filler4|filler5|filler6|pricing_mthd_cd|type_class_cd|specialty_ctg_cd|srv_prvdr_npi|ttl_ded_met_ind|ttl_interest_amt|ttl_surcharge_amt|srv_spclty_ctg_cd|hcfa_plc_srv_cd|hcfa_admit_src_cd|hcfa_admit_type_cd|src_admit_dt|src_discharge_dt|prcdr_modifier_cd_2|prcdr_modifier_cd_3|poa_cd_4|poa_cd_5|poa_cd_6|poa_cd_7|poa_cd_8|poa_cd_9|poa_cd_10|pri_icd9_dx_cd|icd9_dx_cd_2|icd9_dx_cd_3|icd9_dx_cd_4|icd9_dx_cd_5|icd9_dx_cd_6|icd9_dx_cd_7|icd9_dx_cd_8|icd9_dx_cd_9|icd9_dx_cd_10|icd9_prcdr_cd_1|icd9_prcdr_cd_2|icd9_prcdr_cd_3|icd9_prcdr_cd_4|icd9_prcdr_cd_5|icd9_prcdr_cd_6|ahf_det_order_cd|ahf_mbr_coins_amt|ahf_mbr_copay_amt|ahf_mbr_ded_amt|sensitivity_indicator|ub92_admission_type|filler7|org_cd
002026060100000901|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|3|F|W000000004|Lee|Zoey|F|19730727|23341|PA|EE|427284552|W000000004|W000000004|Lee|Zoey|F|EE|19730727|202606010000901|ACAS2026060100000901||TCN2026060100000901|SRC2026060100000901|002026060100000901|NY0001|NY0001||2|100000161|DR Smith MD|2|100000161|PV000161|DR Smith MD|9250 MEDICAL PLAZA||WA MEDICAL CTR|WA|19374|1|11|P|P|20260503|20260530|20260516|20260516|20260531||||||71046|51|P|Y|06||A|||13||||2|1|515.29|515.29|327.51|0.00|0.00|PR1|CO45||187.78|187.78||20.00|20.00|1.00|23.50|23.50|143.28|143.28|0.00|0.00|0.00|327.51|0.00|0.00|0.00||N|||W000000004|P|W000000004|0|0|0.00|||3|11||515.29||N||N||||1||11|2000000161|N|0.00|0.00|11|13|||||GT|26||||||||M54.5|E66.9|I10||||||||71046|||||||23.50|20.00|1.00|N|||AETNA
002026060100000902|1234567|0987654|N|001|AC123456|01|I|N||PPO|02|PKG0042|PPO001|1|F|W000000030|Perez|Liam|M|19870217|22523|OH|EF|165268215|W000000030|W000000030|Perez|Liam|M|EE|19870217|202606010000902|ACAS2026060100000902||TCN2026060100000902|SRC2026060100000902|002026060100000902|NY0001|NY0001||2|100000160|DR Young MD|2|100000160|PV000160|DR Young MD|6830 MEDICAL PLAZA||OH MEDICAL CTR|OH|65715|4|10|P|P|20260518|20260531|20260317|20260318|20260601||||07|293|99291|AT|I|Y|04||N|||24|04|0730|121|1|3|2153.78|2153.78|1384.00|0.00|0.00|PR1|CO45||769.78|769.78||0.00|0.00|100.98|143.87|143.87|524.93|524.93|0.00|0.00|0.00|1384.00|0.00|0.00|0.00||N|||W000000030|P|W000000030|0|1|0.00|||1|10||2153.78||N|N|||||1||10|2000000160|N|0.00|0.00|10|24|5|1|20260317|20260318|51|50||||||||J18.9|I10|||||||||99291|||||||143.87|0.00|100.98|N|1||AETNA
002026060100000903|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|3|F|W000000154|Clark|Aiden|M|19680508|42391|WA|EF|710663906|W000000154|W000000154|Clark|Aiden|M|EE|19680508|202606010000903|ACAS2026060100000903||TCN2026060100000903|SRC2026060100000903|002026060100000903|NY0001|NY0001||2|100000216|DR White MD|2|100000216|PV000216|DR White MD|422 MEDICAL PLAZA||AZ MEDICAL CTR|AZ|54246|1|06|P|P|20260521|20260531|20260409|20260409|20260602||||||99283||P|Y|06||2|||31||||2|1|492.38|492.38|215.95|0.00|0.00|PR1|CO45||276.43|276.43||20.00|20.00|77.42|36.86|36.86|142.15|142.15|0.00|0.00|0.00|215.95|0.00|0.00|0.00||N|||W000000154|P|W000000154|0|0|0.00|||3|06||492.38|||N|N||||1||06|2000000216|N|0.00|0.00|06|31||||||25||||||||S93.401|E66.9|K57.30||||||||99283|||||||36.86|20.00|77.42|N|||AETNA
002026060100000904|1234567|0987654|N|001|AC123456|01|I|N||PPO|02|PKG0042|PPO001|1|F|W000000310|Jackson|Riley|F|19801022|90089|TX|ES||W000000619|W000000619|Jackson|Ethan|M|CH|20041106|202606010000904|ACAS2026060100000904||TCN2026060100000904|SRC2026060100000904|002026060100000904|NY0001|NY0001||2|100000075|DR Hernandez MD|2|100000075|PV000075|DR Hernandez MD|767 MEDICAL PLAZA||TX MEDICAL CTR|TX|39589|4|50|P|P|20260505|20260521|20260306|20260309|20260524||||14|683|99232||I|Y|05||4|||31|04|0200|131|1|1|388.51|388.51|258.81|0.00|0.00|PR1|CO45||129.70|129.70||75.00|75.00|5.38|11.61|11.61|37.71|37.71|0.00|0.00|0.00|258.81|0.00|0.00|0.00||N|||W000000619|P|W000000619|0|1|0.00|||1|50||388.51||N|N|||||1||50|2000000075|N|0.00|0.00|50|31||9|20260306|20260309|25|50||||||||R51|Z87.891|||E78.5||||||99232|||||||11.61|75.00|5.38|N|9||AETNA
002026060100000905|1234567|0987654|N|001|AC123456|03|P|Y||PPO|01|PKG0042|PPO001|N|F|W000000322|Rodriguez|Olivia|F|19741114|49355|MI|ES|555615650|W000000322|W000000322|Rodriguez|Olivia|F|EE|19741114|202606010000905|ACAS2026060100000905||TCN2026060100000905|SRC2026060100000905|002026060100000905|NY0001|NY0001||2|100000100|DR Brown MD|2|100000100|PV000100|DR Brown MD|8657 MEDICAL PLAZA||IL MEDICAL CTR|IL|59130|1|10|P|N|20260505|20260522|20260406|20260406|20260525||||||93000||P|Y|03||M|||23||||2|1|3266.26|3266.26|1857.35|0.00|0.00|PR1|CO45||1408.91|1408.91||20.00|20.00|49.53|180.01|180.01|1159.37|1159.37|0.00|0.00|0.00|1857.35|0.00|0.00|0.00||N|||W000000322|P|W000000322|0|0|0.00|||N|10||3266.26||||||||1||10|2000000100|N|0.00|0.00|10|23||||||25||||||||G43.909||Z00.00||||||||93000|||||||180.01|20.00|49.53|N|||AETNA
002026060100000906|1234567|0987654|N|001|AC123456|03|P|Y||PPO|01|PKG0042|PPO001|N|F|W000000331|Jackson|Benjamin|M|19860928|72284|GA|EE||W000000497|W000000497|Jackson|Isabella|F|SP|19680820|202606010000906|ACAS2026060100000906||TCN2026060100000906|SRC2026060100000906|002026060100000906|NY0001|NY0001||2|100000074|DR Martinez MD|2|100000074|PV000074|DR Martinez MD|3182 MEDICAL PLAZA||NJ MEDICAL CTR|NJ|24333|1|40|P|N|20260501|20260517|20260402|20260402|20260521||||||90834|25|P|Y|06||2|||99||||1|3|638.72|638.72|259.36|0.00|0.00|PR1|CO45||379.36|379.36||40.00|40.00|7.85|72.25|72.25|259.26|259.26|0.00|0.00|0.00|259.36|0.00|0.00|0.00||N|||W000000497|P|W000000497|0|0|0.00|||N|40||638.72||||||||1||40|2000000074|N|0.00|0.00|40|99|||||TC|TC||||||||M17.11||||||||||90834|||||||72.25|40.00|7.85|N|||AETNA
002026060100000907|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|2|F|W000000289|Martin|Sofia|F|19870327|56224|AZ|ES|331384801|W000000289|W000000289|Martin|Sofia|F|EE|19870327|202606010000907|ACAS2026060100000907||TCN2026060100000907|SRC2026060100000907|002026060100000907|NY0001|NY0001||2|100000089|DR Harris MD|2|100000089|PV000089|DR Harris MD|8825 MEDICAL PLAZA||NC MEDICAL CTR|NC|47325|1|40|P|P|20260420|20260515|20260312|20260312|20260519||||||80053|TC|P|Y|04||2|||23||||1|3|2990.40|2990.40|1474.76|0.00|0.00|PR1|CO45||1515.64|1515.64||75.00|75.00|347.85|203.21|203.21|889.58|889.58|0.00|0.00|0.00|1474.76|0.00|0.00|0.00||N|||W000000289|P|W000000289|0|0|0.00|||2|40||2990.40||||N||||1||40|2000000089|N|0.00|0.00|40|23|||||95|GT||||||||Z87.891||Z00.00||||||||80053|||||||203.21|75.00|347.85|N|||AETNA
002026060100000908|1234567|0987654|N|001|AC123456|01|I|N||PPO|03|PKG0042|PPO001|3|F|W000000122|Martin|Amelia|F|19920427|52407|OH|EE|855198852|W000000122|W000000122|Martin|Amelia|F|EE|19920427|202606010000908|ACAS2026060100000908||TCN2026060100000908|SRC2026060100000908|002026060100000908|NY0001|NY0001||2|100000049|DR Taylor MD|2|100000049|PV000049|DR Taylor MD|2562 MEDICAL PLAZA||TX MEDICAL CTR|TX|84102|4|04|P|P|20260522|20260528|20260401|20260405|20260530||||01|392|80061|51|I|Y|03||M|||24|04|0110|132|2|2|202.63|202.63|202.63|0.00|0.00||CO45||0.00|0.00||20.00|20.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000122|D|W000000122|0|1|0.00|||3|04||202.63||||||||1||04|2000000049|N|0.00|0.00|04|24|1|1|20260401|20260405||51||||||||M17.11|||Z79.899|||||||80061|||||||0.00|20.00|0.00|N|1||AETNA
002026060100000909|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|1|F|W000000260|Thompson|Elijah|M|19910519|14415|MI|EF|471506173|W000000260|W000000260|Thompson|Elijah|M|EE|19910519|202606010000909|ACAS2026060100000909||TCN2026060100000909|SRC2026060100000909|002026060100000909|NY0001|NY0001||2|100000011|DR Hernandez MD|2|100000011|PV000011|DR Hernandez MD|9532 MEDICAL PLAZA||NY MEDICAL CTR|NY|29094|1|11|P|P|20260425|20260513|20260429|20260429|20260514||||||99395|GT|P|Y|04||M|||12||||1|3|1033.24|1033.24|645.31|0.00|0.00|PR1|CO45||387.93|387.93||50.00|50.00|80.93|27.07|27.07|229.93|229.93|0.00|0.00|0.00|645.31|0.00|0.00|0.00||N|||W000000260|P|W000000260|0|0|0.00|||1|11||1033.24||||||||1||11|2000000011|N|0.00|0.00|11|12|||||51|AT||||||||F32.9|M54.5|F41.9||||||||99395|||||||27.07|50.00|80.93|N|||AETNA
002026060100000910|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|1|F|W000000065|Martin|Ella|F|19941022|34993|PA|ES|703983546|W000000065|W000000065|Martin|Ella|F|EE|19941022|202606010000910|ACAS2026060100000910||TCN2026060100000910|SRC2026060100000910|002026060100000910|NY0001|NY0001||2|100000283|DR Clark MD|2|100000283|PV000283|DR Clark MD|3373 MEDICAL PLAZA||CA MEDICAL CTR|CA|37588|1|38|P|P|20260429|20260514|20260413|20260413|20260516||||||97110||P|Y|03||2|||23||||2|2|3867.72|3867.72|1097.05|0.00|0.00|PR1|CO45||2770.67|2770.67||30.00|30.00|44.30|600.86|600.86|2095.51|2095.51|0.00|0.00|0.00|1097.05|0.00|0.00|0.00||N|||W000000065|P|W000000065|0|0|0.00|||1|38||3867.72||N||||||1||38|2000000283|N|0.00|0.00|38|23||||||TC||||||||M54.5||G47.33||||||||97110|||||||600.86|30.00|44.30|N|||AETNA
002026060100000911|1234567|0987654|N|001|AC123456|01|I|Y||PPO|02|PKG0042|PPO001|N|F|W000000075|Thomas|Riley|F|19670608|12834|NY|EF||W000000540|W000000540|Thomas|Liam|M|CH|20121125|202606010000911|ACAS2026060100000911||TCN2026060100000911|SRC2026060100000911|002026060100000911|NY0001|NY0001||2|100000023|DR Thompson MD|2|100000023|PV000023|DR Thompson MD|924 MEDICAL PLAZA||VA MEDICAL CTR|VA|98721|4|08|P|N|20260510|20260520|20260507|20260511|20260523||||10|470|85025||I|Y|02||B|||32|20|0636|121|1|2|682.18|682.18|370.46|0.00|0.00|PR1|CO45||311.72|311.72||20.00|20.00|67.64|30.51|30.51|193.57|193.57|0.00|0.00|0.00|370.46|0.00|0.00|0.00||N|||W000000540|P|W000000540|0|1|0.00|||N|08||682.18||Y||||||1||08|2000000023|N|0.00|0.00|08|32||3|20260507|20260511||26||||||||M17.11||S93.401||||||||85025|||||||30.51|20.00|67.64|N|3||AETNA
002026060100000912|1234567|0987654|N|001|AC123456|01|I|N||PPO|02|PKG0042|PPO001|3|F|W000000129|Brown|Liam|M|19910613|52557|AZ|ES|832418062|W000000129|W000000129|Brown|Liam|M|EE|19910613|202606010000912|ACAS2026060100000912||TCN2026060100000912|SRC2026060100000912|002026060100000912|NY0001|NY0001||2|100000267|DR Hernandez MD|2|100000267|PV000267|DR Hernandez MD|418 MEDICAL PLAZA||CA MEDICAL CTR|CA|29724|4|12|P|P|20260430|20260521|20260429|20260430|20260525||||08|392|85025|51|I|Y|01||A|||32|20|0100|211|2|2|531.44|531.44|322.33|0.00|0.00|PR1|CO45||209.11|209.11||75.00|75.00|28.14|20.64|20.64|85.33|85.33|0.00|0.00|0.00|322.33|0.00|0.00|0.00||N|||W000000129|P|W000000129|0|1|0.00|||3|12||531.44||||||||1||12|2000000267|N|0.00|0.00|12|32|||20260429|20260430|26|50||||||||E11.9|R51|||||||||85025|||||||20.64|75.00|28.14|N|||AETNA
002026060100000913|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|3|F|W000000264|Thompson|Emma|F|19730622|39353|CO|EF|780375313|W000000264|W000000264|Thompson|Emma|F|EE|19730622|202606010000913|ACAS2026060100000913||TCN2026060100000913|SRC2026060100000913|002026060100000913|NY0001|NY0001||2|100000001|DR Smith MD|2|100000001|PV000001|DR Smith MD|7241 MEDICAL PLAZA||GA MEDICAL CTR|GA|20776|1|01|P|P|20260503|20260528|20260331|20260331|20260529||||||80053|25|P|Y|05||F|||11||||1|2|246.51|246.51|73.42|0.00|0.00|PR1|CO45||173.09|173.09||40.00|40.00|8.20|22.77|22.77|102.12|102.12|0.00|0.00|0.00|73.42|0.00|0.00|0.00||N|||W000000264|P|W000000264|0|0|0.00|||3|01||246.51||N||Y||||1||01|2000000001|N|0.00|0.00|01|11|||||TC|51||||||||J06.9|J30.9|F32.9||||||||80053|||||||22.77|40.00|8.20|N|||AETNA
002026060100000914|1234567|0987654|N|001|AC123456|03|P|N||PPO|01|PKG0042|PPO001|2|F|W000000014|Rodriguez|Zoey|F|19800425|93440|NY|EE||W000000687|W000000687|Rodriguez|Charlotte|F|SP|19940804|202606010000914|ACAS2026060100000914||TCN2026060100000914|SRC2026060100000914|002026060100000914|NY0001|NY0001||2|100000234|DR Martinez MD|2|100000234|PV000234|DR Martinez MD|4959 MEDICAL PLAZA||CA MEDICAL CTR|CA|85540|1|09|P|P|20260510|20260528|20260515|20260515|20260601||||||99204|TC|P|Y|08||4|||32||||1|1|1669.02|1669.02|704.92|0.00|0.00|PR1|CO45||964.10|964.10||30.00|30.00|85.36|85.44|85.44|763.30|763.30|0.00|0.00|0.00|704.92|0.00|0.00|0.00||N|||W000000687|P|W000000687|0|0|0.00|||2|09||1669.02||Y||||||1||09|2000000234|N|0.00|0.00|09|32|||||25|95||||||||Z23|M79.3|||||||||99204|||||||85.44|30.00|85.36|N|||AETNA
002026060100000915|1234567|0987654|N|001|AC123456|01|I|N||PPO|03|PKG0042|PPO001|2|F|W000000318|Davis|Elizabeth|F|19900221|65669|FL|EC||W000000415|W000000415|Davis|Emily|F|CH|20160527|202606010000915|ACAS2026060100000915||TCN2026060100000915|SRC2026060100000915|002026060100000915|NY0001|NY0001||2|100000099|DR Williams MD|2|100000099|PV000099|DR Williams MD|3370 MEDICAL PLAZA||NY MEDICAL CTR|NY|51151|4|09|P|P|20260524|20260531|20260331|20260402|20260602||||12|293|71046|51|I|Y|05||2|||12|03|0300|122|2|2|345.64|345.64|153.13|0.00|0.00|PR1|CO45||192.51|192.51||50.00|50.00|28.94|28.30|28.30|85.27|85.27|0.00|0.00|0.00|153.13|0.00|0.00|0.00||N|||W000000415|P|W000000415|0|1|0.00|||2|09||345.64||Y|Y|||||1||09|2000000099|N|0.00|0.00|09|12|5|2|20260331|20260402||26||||||||S93.401|R05|R05|G47.33|||||||71046|||||||28.30|50.00|28.94|N|2||AETNA
002026060100000916|1234567|0987654|N|001|AC123456|01|I|N||PPO|03|PKG0042|PPO001|2|F|W000000321|Young|Ethan|M|19771201|73723|FL|EF|981162930|W000000321|W000000321|Young|Ethan|M|EE|19771201|202606010000916|ACAS2026060100000916||TCN2026060100000916|SRC2026060100000916|002026060100000916|NY0001|NY0001||2|100000156|DR Ramirez MD|2|100000156|PV000156|DR Ramirez MD|265 MEDICAL PLAZA||VA MEDICAL CTR|VA|67906|4|06|P|P|20260513|20260519|20260408|20260409|20260522||||10|292|99396|50|I|Y|01||B|||22|20|0450|131|1|1|613.64|613.64|188.16|0.00|0.00|PR1|CO45||425.48|425.48||75.00|75.00|42.08|68.51|68.51|239.89|239.89|0.00|0.00|0.00|188.16|0.00|0.00|0.00||N|||W000000321|P|W000000321|0|1|0.00|||2|06||613.64||Y||||||1||06|2000000156|N|0.00|0.00|06|22|1|4|20260408|20260409|59|26|N|||||||E78.5|||M79.3|||||||99396|||||||68.51|75.00|42.08|N|4||AETNA
002026060100000917|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|1|F|W000000381|Harris|Oliver|M|19851001|73289|NJ|EE|510962801|W000000381|W000000381|Harris|Oliver|M|EE|19851001|202606010000917|ACAS2026060100000917||TCN2026060100000917|SRC2026060100000917|002026060100000917|NY0001|NY0001||2|100000085|DR Lee MD|2|100000085|PV000085|DR Lee MD|4690 MEDICAL PLAZA||NC MEDICAL CTR|NC|15067|1|10|P|P|20260508|20260523|20260501|20260501|20260525||||||99213|26|P|Y|08||2|||13||||2|1|232.91|232.91|167.87|0.00|0.00|PR1|CO45||65.04|65.04||50.00|50.00|18.92|0.00|0.00|0.00|0.00|0.00|0.00|0.00|167.87|0.00|0.00|0.00||N|||W000000381|P|W000000381|0|0|0.00|||1|10||232.91||||||||1||10|2000000085|N|0.00|0.00|10|13||||||||||||||E11.9|E11.9|R05||||||||99213|||||||0.00|50.00|18.92|N|||AETNA
002026060100000918|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|3|F|W000000141|Lewis|Riley|F|19930224|67296|OH|EF||W000000549|W000000549|Lewis|Riley|F|SP|19801005|202606010000918|ACAS2026060100000918||TCN2026060100000918|SRC2026060100000918|002026060100000918|NY0001|NY0001||2|100000148|DR Martin MD|2|100000148|PV000148|DR Martin MD|5099 MEDICAL PLAZA||CO MEDICAL CTR|CO|60883|1|38|P|P|20260507|20260528|20260524|20260524|20260529||||||99396|AT|P|Y|03||M|||11||||2|1|2498.29|2498.29|827.33|0.00|0.00|PR1|CO45||1670.96|1670.96||75.00|75.00|237.98|274.38|274.38|1083.60|1083.60|0.00|0.00|0.00|827.33|0.00|0.00|0.00||N|||W000000549|P|W000000549|0|0|0.00|||3|38||2498.29||Y||||||1||38|2000000148|N|0.00|0.00|38|11|||||GT|||||||||E66.9||R51||||||||99396|||||||274.38|75.00|237.98|N|||AETNA
002026060100000919|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|1|F|W000000179|Lewis|Carter|M|19681106|11340|MI|EF|280797492|W000000179|W000000179|Lewis|Carter|M|EE|19681106|202606010000919|ACAS2026060100000919||TCN2026060100000919|SRC2026060100000919|002026060100000919|NY0001|NY0001||2|100000136|DR Davis MD|2|100000136|PV000136|DR Davis MD|8620 MEDICAL PLAZA||CA MEDICAL CTR|CA|77697|1|01|P|P|20260517|20260529|20260329|20260329|20260531||||||85025|50|P|Y|02||1|||21||||1|2|1775.17|1775.17|1775.17|0.00|0.00||CO45||0.00|0.00||20.00|20.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000179|D|W000000179|0|0|0.00|||1|01||1775.17||N||||||1||01|2000000136|N|0.00|0.00|01|21|||||50|AT||||||||Z87.891||||||||||85025|||||||0.00|20.00|0.00|N|||AETNA
002026060100000920|1234567|0987654|N|001|AC123456|03|P|Y||PPO|01|PKG0042|PPO001|N|F|W000000095|Brown|Nora|F|19790626|50299|GA|ES||W000000446|W000000446|Brown|Riley|F|CH|20190611|202606010000920|ACAS2026060100000920||TCN2026060100000920|SRC2026060100000920|002026060100000920|NY0001|NY0001||2|100000159|DR Walker MD|2|100000159|PV000159|DR Walker MD|2961 MEDICAL PLAZA||AZ MEDICAL CTR|AZ|36273|1|09|P|N|20260518|20260530|20260318|20260318|20260601||||||99283|AT|P|Y|06||F|||13||||3|1|647.52|647.52|369.09|0.00|0.00|PR1|CO45||278.43|278.43||30.00|30.00|56.23|40.69|40.69|151.51|151.51|0.00|0.00|0.00|369.09|0.00|0.00|0.00||N|||W000000446|P|W000000446|0|0|0.00|||N|09||647.52||Y||||||1||09|2000000159|N|0.00|0.00|09|13|||||50|50||||||||E66.9||||||||||99283|||||||40.69|30.00|56.23|N|||AETNA
002026060100000921|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|3|F|W000000041|Smith|Sebastian|M|19730319|51457|MA|ES||W000000611|W000000611|Smith|Nora|F|CH|20140713|202606010000921|ACAS2026060100000921||TCN2026060100000921|SRC2026060100000921|002026060100000921|NY0001|NY0001||2|100000118|DR Perez MD|2|100000118|PV000118|DR Perez MD|6743 MEDICAL PLAZA||OH MEDICAL CTR|OH|33244|1|38|P|P|20260423|20260519|20260326|20260326|20260520||||||99203|GT|P|Y|07||1|||12||||1|3|249.38|249.38|155.07|0.00|0.00|PR1|CO45||94.31|94.31||20.00|20.00|18.41|6.72|6.72|49.18|49.18|0.00|0.00|0.00|155.07|0.00|0.00|0.00||N|||W000000611|P|W000000611|0|0|0.00|||3|38||249.38||N||||||1||38|2000000118|N|0.00|0.00|38|12|||||AT|AT||||||||J44.1||||||||||99203|||||||6.72|20.00|18.41|N|||AETNA
002026060100000922|1234567|0987654|N|001|AC123456|03|P|N||PPO|03|PKG0042|PPO001|1|F|W000000360|Miller|Evelyn|F|19801028|33497|PA|EF||W000000401|W000000401|Miller|Liam|M|CH|20050404|202606010000922|ACAS2026060100000922||TCN2026060100000922|SRC2026060100000922|002026060100000922|NY0001|NY0001||2|100000161|DR Smith MD|2|100000161|PV000161|DR Smith MD|9898 MEDICAL PLAZA||MI MEDICAL CTR|MI|39032|1|11|P|P|20260513|20260518|20260422|20260422|20260519||||||99395|95|P|Y|04||N|||99||||2|3|2454.11|2454.11|2454.11|0.00|0.00||CO45||0.00|0.00||50.00|50.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||N|||W000000401|D|W000000401|0|0|0.00|||1|11||2454.11||||Y||||1||11|2000000161|N|0.00|0.00|11|99||||||26||||||||I10||I10||||||||99395|||||||0.00|50.00|0.00|N|||AETNA
002026060100000923|1234567|0987654|N|001|AC123456|03|P|Y||PPO|01|PKG0042|PPO001|N|F|W000000313|Taylor|Benjamin|M|19911114|41957|NC|ES|629232175|W000000313|W000000313|Taylor|Benjamin|M|EE|19911114|202606010000923|ACAS2026060100000923||TCN2026060100000923|SRC2026060100000923|002026060100000923|NY0001|NY0001||2|100000248|DR White MD|2|100000248|PV000248|DR White MD|2827 MEDICAL PLAZA||NJ MEDICAL CTR|NJ|84471|1|08|P|N|20260513|20260519|20260402|20260402|20260523||||||99213|95|P|Y|07||F|||32||||2|1|487.34|487.34|136.19|0.00|0.00|PR1|CO45||351.15|351.15||50.00|50.00|65.15|35.48|35.48|200.52|200.52|0.00|0.00|0.00|136.19|0.00|0.00|0.00||N|||W000000313|P|W000000313|0|0|0.00|||N|08||487.34|||Y|||||1||08|2000000248|N|0.00|0.00|08|32||||||||||||||E66.9|Z23|||||||||99213|||||||35.48|50.00|65.15|N|||AETNA
002026060100000924|1234567|0987654|N|001|AC123456|03|P|N||PPO|02|PKG0042|PPO001|3|F|W000000102|Gonzalez|Grace|F|19600112|74254|FL|EE|774834628|W000000102|W000000102|Gonzalez|Grace|F|EE|19600112|202606010000924|ACAS2026060100000924||TCN2026060100000924|SRC2026060100000924|002026060100000924|NY0001|NY0001||2|100000131|DR Williams MD|2|100000131|PV000131|DR Williams MD|9261 MEDICAL PLAZA||NJ MEDICAL CTR|NJ|11602|1|11|P|P|20260521|20260529|20260422|20260422|20260601||||||80053||P|Y|02||1|||22||||3|1|259.97|259.97|176.53|0.00|0.00|PR1|CO45||83.44|83.44||40.00|40.00|6.10|6.31|6.31|31.03|31.03|0.00|0.00|0.00|176.53|0.00|0.00|0.00||N|||W000000102|P|W000000102|0|0|0.00|||3|11||259.97||N|N|||||1||11|2000000131|N|0.00|0.00|11|22||||||51||||||||I10|E11.9|||||||||80053|||||||6.31|40.00|6.10|N|||AETNA
